iter	RMSE
405	0.005895404417
406	0.005884316734
407	0.005879344496
408	0.005863165389
409	0.005849532966
410	0.0058450113
411	0.00582816775
412	0.005816892998
413	0.005797288051
414	0.005789865504
415	0.005780754903
416	0.005776492596
417	0.005765085709
418	0.005759813242
419	0.005757863589
420	0.005751696262
421	0.005741274958
422	0.005732714055
423	0.005728415864
424	0.005725137888
425	0.005717091777
426	0.005710163642
427	0.005703349912
428	0.005694692713
429	0.005689160257
430	0.005683866047
431	0.005678999385
432	0.005672237415
433	0.00566648924
434	0.005660464173
435	0.005648691378
436	0.005636872923
437	0.005627018566
438	0.005612728394
439	0.005599823337
440	0.005590646034
441	0.005581933629
442	0.005569254299
443	0.005558635768
444	0.005552991533
445	0.005545662808
446	0.005535319586
447	0.005529896953
448	0.005524113414
449	0.005514741703
450	0.005507669639
451	0.005493591181
452	0.005477343699
453	0.005465467386
454	0.005455723712
455	0.005450952114
456	0.005441304927
457	0.005432975361
458	0.005424439809
459	0.005416772456
460	0.005409402355
461	0.005397038418
462	0.005389334719
463	0.00538613555
464	0.005377943001
465	0.005370736801
466	0.005355731884
467	0.005351404309
468	0.005345334679
469	0.005339920888
470	0.005329686383
471	0.005319000642
472	0.005311924668
473	0.005304278464
474	0.005293114123
475	0.005281567505
476	0.005279327608
477	0.005271519667
478	0.005266825557
479	0.005262779274
480	0.005258021689
481	0.005253716152
482	0.005244035867
483	0.00523901383
484	0.005237400569
485	0.005222169239
486	0.005212990557
487	0.005207542964
488	0.005199528247
489	0.00518075548
490	0.005170525845
491	0.005166806791
492	0.00516300898
493	0.005158618002
494	0.005150241198
495	0.005141580081
496	0.005138417014
497	0.00513415283
498	0.00513079277
499	0.00512169219
500	0.005115577475
501	0.005107530408
502	0.005103084724
503	0.005100429532
504	0.005097679981
505	0.005093608278
506	0.005091564674
507	0.005088956421
508	0.005084992892
509	0.005072082235
510	0.005067404537
511	0.005064803927
512	0.005062755694
513	0.005062051634
514	0.005053575905
515	0.005048875997
516	0.005043323829
517	0.005035783348
518	0.005029969495
519	0.005021155027
520	0.005015016761
521	0.005009375054
522	0.005002062185
523	0.004996531301
524	0.00499202181
525	0.004987744921
526	0.004983993628
527	0.004975712998
528	0.00497036098
529	0.004966041305
530	0.004961148501
531	0.004958615535
532	0.004954657907
533	0.004942509922
534	0.004941195781
535	0.004929530778
536	0.004928642093
537	0.004921616112
538	0.004918774224
539	0.004915137687
540	0.004912220313
541	0.004905173852
542	0.004897365945
543	0.004887703672
544	0.004879480044
545	0.004875487105
546	0.004870754814
547	0.004866876475
548	0.004860223608
549	0.004856248732
550	0.004845268132
551	0.004839636906
552	0.004835774972
553	0.004830802017
554	0.004826870381
555	0.004820659426
556	0.004816191862
557	0.004805251372
558	0.004798917628
559	0.004793700691
560	0.004788940009
561	0.004787264111
562	0.004783350618
563	0.004779454436
564	0.004777313187
565	0.00477529036
566	0.004768183353
567	0.004759558748
568	0.004757214505
569	0.004754042999
570	0.004748522422
571	0.004742263951
572	0.004730767677
573	0.004730048315
574	0.004726291331
575	0.004722228022
576	0.004717429451
577	0.004714133381
578	0.004711333908
579	0.004703930816
580	0.004701433629
581	0.004697672445
582	0.004693945387
583	0.004690190588
584	0.004685066552
585	0.004682270694
586	0.004677732405
587	0.004671927307
588	0.004670572392
589	0.00466015228
590	0.004655236005
591	0.004642045778
592	0.004637368985
593	0.004629712932
594	0.004621978415
595	0.00461261812
596	0.004604969217
597	0.004601427626
598	0.004591046105
599	0.004588304878
600	0.004586929244
601	0.00457061664
602	0.004566629938
603	0.004562095566
604	0.004560169068
605	0.004545827977
606	0.004543190744
607	0.004540916888
608	0.004527658734
609	0.004524905891
610	0.004520422806
611	0.004514822378
612	0.004510041405
613	0.004506603994
614	0.00450604929
615	0.004501306856
616	0.004494465251
617	0.004491399767
618	0.004489421603
619	0.004479266944
620	0.004471638863
621	0.004468991243
622	0.004464137039
623	0.004459970397
624	0.004457584904
625	0.004456340873
626	0.004452755701
627	0.004445889491
628	0.004443770696
629	0.004440373541
630	0.004437028227
631	0.004434001764
632	0.00442880411
633	0.004420300145
634	0.004411243277
635	0.004406044716
636	0.004401732192
637	0.004399669838
638	0.004397718643
639	0.004393315604
640	0.004385998551
641	0.004382499541
642	0.004380203995
643	0.00437721131
644	0.00437547306
645	0.004369720154
646	0.00436606834
647	0.004360562502
648	0.004357821458
649	0.00435517926
650	0.004350479157
651	0.004347131123
652	0.004341916426
653	0.004338484831
654	0.004334579263
655	0.004331953412
656	0.004329044492
657	0.004316217384
658	0.004314090916
659	0.004312481784
660	0.00431036045
661	0.004303649857
662	0.004300483079
663	0.004299548453
664	0.004294203641
665	0.00429270206
666	0.004283862337
667	0.004281452608
668	0.004276338417
669	0.004267993884
670	0.004265153864
671	0.004259891269
672	0.004250929324
673	0.004249743833
674	0.004244160716
675	0.004241011446
676	0.004236349323
677	0.004229885227
678	0.004227983123
679	0.004225861605
680	0.004222657784
681	0.004214266606
682	0.004209865745
683	0.004203902335
684	0.004202063039
685	0.004195781894
686	0.004192479217
687	0.004182986046
688	0.004178692664
689	0.004176721039
690	0.004170476958
691	0.004168170927
692	0.004163913604
693	0.004161378543
694	0.004154235413
695	0.004148093771
696	0.004140688221
697	0.004134838769
698	0.004133140865
699	0.004131873763
700	0.00412771526
701	0.004122447837
702	0.00412036461
703	0.004112008961
704	0.004108473467
705	0.004104323285
706	0.004101454915
707	0.004095586911
708	0.004090323194
709	0.004086689429
710	0.004077041307
711	0.004069972774
712	0.004066745289
713	0.004064465746
714	0.004060650315
715	0.004057779065
716	0.004055226715
717	0.004053759997
718	0.004049011217
719	0.004048540646
720	0.004047671399
721	0.004044741237
722	0.004042640464
723	0.004037891297
724	0.004036247489
725	0.00403465184
726	0.004031531906
727	0.004031288938
728	0.004028250752
729	0.004025779275
730	0.004019049403
731	0.004014702684
732	0.004012080106
733	0.004007641724
734	0.004003920655
735	0.003997573763
736	0.003995399863
737	0.003992594393
738	0.003991110562
739	0.00398848328
740	0.003985010524
741	0.003981305898
742	0.003979280883
743	0.003974634001
744	0.00397131716
745	0.003965931397
746	0.003961471612
747	0.003959106154
748	0.003952549602
749	0.003948440014
750	0.003942367397
751	0.003940420305
752	0.00393904548
753	0.003933232769
754	0.003929141449
755	0.003927496907
756	0.003923317988
757	0.003922416193
758	0.003917222385
759	0.003911339929
760	0.003908661122
761	0.003906082142
762	0.003903170271
763	0.003902481391
764	0.003899326892
765	0.003895318142
766	0.003894465598
767	0.003890768949
768	0.003888368308
769	0.003886907492
770	0.003885366983
771	0.003881940539
772	0.003873510855
773	0.003870718823
774	0.003865763476
775	0.0038613532
776	0.003858598097
777	0.003857190277
778	0.003853484738
779	0.003852715959
780	0.003850341271
781	0.003848593529
782	0.003843888728
783	0.003841117085
784	0.003838414504
785	0.003837115199
786	0.00383251152
787	0.003829114057
788	0.003824282044
789	0.003821487174
790	0.003820423982
791	0.003818524038
792	0.003813088184
793	0.003808945944
794	0.003807779834
795	0.00380423769
796	0.003800193752
797	0.003792364053
798	0.003790769632
799	0.003787459939
800	0.003783497174
801	0.003778513006
802	0.003774394326
803	0.003763301567
804	0.003760698535
805	0.003759663192
806	0.003756269555
807	0.003754137981
808	0.003752964271
809	0.003745362701
810	0.003744063377
811	0.003743171431
812	0.00374120905
813	0.003735508955
814	0.00373356019
815	0.003727932163
816	0.003724832323
817	0.003722815234
818	0.003721087651
819	0.003718244506
820	0.003713651788
821	0.003708264829
822	0.003706243519
823	0.003701146012
824	0.003698252718
825	0.003694912129
826	0.003690492865
827	0.003684454415
828	0.003679453025
829	0.003677034401
830	0.003675729245
831	0.003673675268
832	0.003670128968
833	0.003669024888
834	0.003664867403
835	0.003660783368
836	0.003659106173
837	0.003657764953
838	0.003651051265
839	0.003648361158
840	0.003645182399
841	0.003639137049
842	0.003637333254
843	0.003635104713
844	0.0036322811
845	0.003628825658
846	0.003624425673
847	0.003623072168
848	0.003621741384
849	0.003617559604
850	0.003616339824
851	0.003614135786
852	0.003612389728
853	0.003610993704
854	0.003603819776
855	0.003601834001
856	0.003598142755
857	0.003594911362
858	0.00359398924
859	0.003592276359
860	0.003591163492
861	0.003587940909
862	0.003587237644
863	0.003584375888
864	0.003582752673
865	0.003581669424
866	0.003579113066
867	0.003575064676
868	0.003574483765
869	0.00357214661
870	0.00356889402
871	0.003567462586
872	0.003565692405
873	0.003561020398
874	0.003560329123
875	0.003556392935
876	0.00355512232
877	0.003554278475
878	0.00355212575
879	0.00354961876
880	0.003544668275
881	0.003543676005
882	0.003540869724
883	0.003538591286
884	0.00353599083
885	0.003532564425
886	0.003529896481
887	0.003527683294
888	0.003525836824
889	0.003523611296
890	0.003521880145
891	0.003521202348
892	0.003519048319
893	0.003515441202
894	0.003513702215
895	0.003509436686
896	0.003507322303
897	0.003506195791
898	0.003504581942
899	0.003502604056
900	0.003500278613
901	0.003498477107
902	0.003497086101
903	0.003494636885
904	0.003491361653
905	0.003489915658
906	0.003485507142
907	0.003483366936
908	0.003482679739
909	0.003480818859
910	0.003480058226
911	0.003479084859
912	0.003476059413
913	0.003474598865
914	0.003470711357
915	0.003466122626
916	0.003462468732
917	0.003460768737
918	0.00345997801
919	0.003458169014
920	0.003456520209
921	0.003455829943
922	0.003452866324
923	0.003447333201
924	0.003446663586
925	0.003445188609
926	0.00344389981
927	0.003440421252
928	0.003438712296
929	0.003436795637
930	0.003435102188
931	0.003432677708
932	0.003429525768
933	0.003426183386
934	0.003425637738
935	0.0034243756
936	0.003422632861
937	0.003421185032
938	0.00341998432
939	0.003414628667
940	0.003413686455
941	0.003412834905
942	0.003410393868
943	0.003409199107
944	0.003404665669
945	0.003402960345
946	0.003402507553
947	0.003400540373
948	0.003399515334
949	0.003398862476
950	0.003395903549
951	0.003390293262
952	0.003390019823
953	0.003389001239
954	0.003387138941
955	0.003384901903
956	0.003383607109
957	0.003381525068
958	0.003378694434
959	0.003377993435
960	0.003377860045
961	0.003374921023
962	0.003369927456
963	0.003363640502
964	0.00336305469
965	0.003360252942
966	0.003359249214
967	0.003357277381
968	0.003355702039
969	0.003354282077
970	0.003352984253
971	0.003349062793
972	0.003347678432
973	0.003346214993
974	0.003344481682
975	0.003343493721
976	0.003341871163
977	0.003338968437
978	0.003333749842
979	0.003333136005
980	0.003330682961
981	0.003324408829
982	0.003322602189
983	0.003320555548
984	0.003313306697
985	0.003310480569
986	0.003309152631
987	0.003308826886
988	0.003307664546
989	0.00330373466
990	0.003296786124
991	0.003291438898
992	0.003289232507
993	0.003288405874
994	0.003287301575
995	0.003286617689
996	0.003284298685
997	0.003281954111
998	0.003280176492
999	0.003277939125
